Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
110,1784.0,0.0,2828.0,110.0,11.0,2828.0,0.8232850000000709,11.0,11.0,0.0,,,,2.554089589552446,1.7767446054361764,7.223365783691406,0.746315598487854,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,25.117786,8.17428,36.953133,12.423531,,,,
111,1808.0,0.0,2852.0,111.0,24.0,2852.0,0.8209090000000719,24.0,24.0,0.0,,,,4.6506281321247425,4.733602236516627,17.24519157409668,0.5482448339462279,0.00025,0.0,0.00025,0.00025,26.499174,13.391020999999999,56.6106,5.33712,14.821437,9.310189,23.537556,-4.295854
112,1820.0,0.0,2864.0,112.0,12.0,2864.0,0.8197210000000724,12.0,12.0,0.0,,,,5.517692685127258,4.202578412646506,14.06443691253662,1.3439977169036863,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,35.11327,16.509508,60.7577,11.152318,,,,
113,1867.0,0.0,2911.0,113.0,47.0,2911.0,0.8150680000000743,47.0,47.0,0.0,,,,3.849662524588565,3.5638106159339418,16.105525970458984,0.628995418548584,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,26.996002,12.145436,65.27106500000001,10.908827,18.500816,5.5725117,23.8724,8.026489999999999
114,1887.0,0.0,2931.0,114.0,20.0,2931.0,0.8130880000000751,20.0,20.0,0.0,,,,3.013258296251297,2.3900394061822903,11.764921188354492,0.7485785484313965,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,25.985764,12.573661,60.793358,9.849542999999999,12.31738,9.088078999999999,23.58135,-2.4853669999999997
115,1900.0,0.0,2944.0,115.0,13.0,2944.0,0.8118010000000756,13.0,13.0,0.0,,,,2.560668477645287,2.5927882327432967,10.284244537353516,0.4970188736915589,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,24.277479999999997,14.358976,58.125587,7.732786,3.1457624,15.612489000000002,24.34349,-17.140188000000002
116,1944.0,0.0,2988.0,116.0,44.0,2988.0,0.8074450000000774,44.0,44.0,0.0,,,,4.15723982046951,3.9684012195797296,21.432369232177734,0.6661739349365234,0.00025,0.0,0.00025,0.00025,25.952003,15.485123999999999,96.05231500000001,6.46098,10.362675999999999,9.085238,19.257285999999997,-11.489041
117,1964.0,0.0,3008.0,117.0,20.0,3008.0,0.8054650000000781,20.0,20.0,0.0,,,,3.985658815503121,3.3624918090609177,13.006576538085938,0.9943130612373352,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,25.172629999999998,11.181667,56.62805600000001,10.703132,14.306459,10.967969,24.646923,-8.082732
118,1985.0,0.0,3029.0,118.0,21.0,3029.0,0.8033860000000791,21.0,21.0,1.0,,,,3.1981162457239063,3.1088270967497427,16.11783790588379,0.7405187487602234,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,27.978215999999996,17.714275,83.80149,6.8900027,15.591535999999998,9.873941,24.120832,-6.6899630000000005
119,2049.0,0.0,3093.0,119.0,64.0,3093.0,0.7970500000000815,64.0,64.0,0.0,,,,3.8689693799242377,3.3840182711565934,17.024639129638672,0.6207225322723389,0.00025,0.0,0.00025,0.00025,29.476670000000002,16.33274,80.46704,8.895713,17.034697,8.982442,25.228607,-12.255326
120,2071.0,0.0,3115.0,120.0,22.0,3115.0,0.7948720000000824,22.0,22.0,0.0,,,,4.388964636759325,3.5342855224483336,14.112391471862793,1.4147181510925293,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,30.129147999999997,9.427696000000001,56.04354,11.773,16.971708,9.746476,25.428415,-4.1864843
121,2095.0,0.0,3139.0,121.0,24.0,3139.0,0.7924960000000834,24.0,24.0,1.0,,,,3.8616305241982136,3.5066725617788284,15.139215469360352,0.9351155757904052,0.00025,0.0,0.00025,0.00025,26.305033,15.1813345,75.48907,7.501333,11.204925,12.13848,25.9405,-10.813101
122,2143.0,0.0,3187.0,122.0,48.0,3187.0,0.7877440000000853,48.0,48.0,0.0,,,,3.507860150188208,3.2800121011939125,17.06588363647461,0.8834739923477173,0.00025,0.0,0.00025,0.00025,29.6243,16.228529,82.323746,8.291042,17.089622,9.057493,25.88215,-1.5058063999999998
123,2152.0,0.0,3196.0,123.0,9.0,3196.0,0.7868530000000856,9.0,9.0,1.0,,,,4.7167543172836295,3.269257204704678,9.93170928955078,1.0892796516418457,0.00025,0.0,0.00025,0.00025,30.205370000000002,14.748574,63.17847,16.293552,2.4052729999999998,11.238092,13.643366,-8.83282
124,2203.0,0.0,3247.0,124.0,51.0,3247.0,0.7818040000000877,51.0,51.0,0.0,,,,4.080237409647773,3.757902837640744,14.983247756958008,0.8124197721481323,0.00025,0.0,0.00025,0.00025,30.292727000000003,12.0586605,53.410877,7.9963945999999995,18.452883,10.446204,26.792562,-11.385838
125,2280.0,0.0,3324.0,125.0,77.0,3324.0,0.7741810000000907,77.0,77.0,0.0,,,,3.950387711648817,3.8543505418314776,21.057994842529297,0.5877589583396912,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,29.871772999999997,18.185379,104.9827,7.3239675,18.964151,7.453666,26.546196000000002,-0.63582647
126,2296.0,0.0,3340.0,126.0,16.0,3340.0,0.7725970000000913,16.0,16.0,1.0,,,,3.2348202727735043,3.4438116365832325,12.643367767333984,0.7450438141822815,0.00025,0.0,0.00025,0.00025,25.021809,12.406394,51.878754,6.373467400000001,16.601511,8.247889,25.238842,6.392702
127,2343.0,0.0,3387.0,127.0,47.0,3387.0,0.7679440000000932,47.0,47.0,1.0,,,,3.6750659815808566,2.7600473948184323,12.484057426452635,0.5852503180503845,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,32.047623,16.471262,71.03277,5.888593,21.602163,7.740108,27.95713,-4.76814
128,2402.0,0.0,3446.0,128.0,59.0,3446.0,0.7621030000000956,59.0,59.0,0.0,,,,4.029809465852836,4.279394189586596,22.54839324951172,0.8606560230255127,0.00025,0.0,0.00025,0.00025,27.073890000000002,13.278815,71.725266,8.102988999999999,21.02959,8.206541,28.294432,-5.70485
129,2468.0,0.0,3512.0,129.0,66.0,3512.0,0.7555690000000982,66.0,66.0,0.0,,,,3.9740992703221054,4.389065775454761,22.08501434326172,0.6078705787658691,0.00025,0.0,0.00025,0.00025,32.968887,17.194153,105.55152,10.525932000000001,15.724607,9.715626,28.00825,-6.4370080000000005
130,2493.0,0.0,3537.0,130.0,25.0,3537.0,0.7530940000000992,25.0,25.0,0.0,,,,3.7831182718276977,3.0452088574589675,12.617774963378904,0.8816834688186646,0.00025,0.0,0.00025,0.00025,32.0871,14.559985000000001,65.809166,9.680060000000001,17.25111,11.948829,27.584578000000004,-9.577328999999999
131,2509.0,0.0,3553.0,131.0,16.0,3553.0,0.7515100000000998,16.0,16.0,1.0,,,,4.945106789469719,3.7950590571331135,14.730548858642578,1.4532699584960938,0.00025,0.0,0.00025,0.00025,41.185837,21.075676,88.29761500000001,17.871907999999998,16.240482,9.332283,26.671004999999997,0.35924917
132,2709.0,0.0,3753.0,132.0,200.0,3753.0,0.7317100000001078,200.0,200.0,0.0,,,,3.3391507971286774,3.483775596726524,21.09461212158203,0.5145041942596436,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,29.127352000000002,16.12002,102.47308000000001,5.5424940000000005,20.149471,9.448597,29.230729999999998,-8.199514
133,2751.0,0.0,3795.0,133.0,42.0,3795.0,0.7275520000001094,42.0,42.0,0.0,,,,4.911257303896403,3.985283725651331,22.77449989318848,1.2350294589996338,0.00025,0.0,0.00025,0.00025,33.935534999999994,13.824603,71.1474,11.860301,21.010134,11.300322999999999,29.637188000000002,-7.944267999999999
134,2789.0,0.0,3833.0,134.0,38.0,3833.0,0.7237900000001111,38.0,38.0,1.0,,,,4.153190380648563,2.751880345392543,12.333573341369627,1.0899996757507324,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,38.672717999999996,16.79544,84.78676,8.825795,16.006748,12.207628999999999,29.152843,-10.172203
135,2803.0,0.0,3847.0,135.0,14.0,3847.0,0.7224040000001115,14.0,14.0,0.0,,,,3.6276527983801703,2.6542010160825766,11.146295547485352,0.7423690557479858,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,32.856915,13.879135,67.2716,18.785942000000002,7.696797999999999,16.980729999999998,29.365309999999997,-17.444682999999998
136,2872.0,0.0,3916.0,136.0,69.0,3916.0,0.7155730000001143,69.0,69.0,1.0,,,,4.347344517707826,3.5651862452814003,21.41038703918457,0.9936277866363524,0.00025,0.0,0.00025,0.00025,34.45335,15.83743,71.64766999999999,8.259296,21.702831,10.422711999999999,31.163252000000004,-10.482673
137,2952.0,0.0,3996.0,137.0,80.0,3996.0,0.7076530000001174,80.0,80.0,0.0,,,,4.1654078513383865,3.4093755028472628,21.957454681396484,1.136940360069275,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,31.043427,15.378782000000001,88.61192,12.702217,18.7769,11.2792845,30.631662,-12.442202
138,2974.0,0.0,4018.0,138.0,22.0,4018.0,0.7054750000001183,22.0,22.0,1.0,,,,4.709909514947371,3.3765356571590712,14.069260597229006,1.0813673734664917,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,34.28998,13.940971,67.11308000000001,13.736108999999999,8.878549000000001,14.765066000000001,29.847234999999998,-18.923282999999998
139,3020.0,0.0,4064.0,139.0,46.0,4064.0,0.7009210000001201,46.0,46.0,1.0,,,,4.493061823689419,4.139768898900537,22.811281204223636,0.673240602016449,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,40.682472,20.32534,100.16836500000001,9.738672,16.175205,14.833946,30.75142,-12.300923
140,3105.0,0.0,4149.0,140.0,85.0,4149.0,0.6925060000001235,85.0,85.0,0.0,,,,4.547994732856751,3.0316301263333223,19.88819122314453,1.108531475067139,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,37.17151,15.421654,89.55139,13.238173000000002,14.907597,10.148044,30.597662,-12.749578
141,3185.0,0.0,4229.0,141.0,80.0,4229.0,0.6845860000001267,80.0,80.0,1.0,,,,4.814918088912964,4.160143882960074,20.744380950927734,1.1911460161209106,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,40.24622,21.912360999999997,150.3523,10.217005,17.418870000000002,12.406911000000001,31.311334999999996,-16.814384
142,3205.0,0.0,4249.0,142.0,20.0,4249.0,0.6826060000001275,20.0,20.0,0.0,,,,4.993484210968019,4.145749849952351,17.403095245361328,1.5793306827545166,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,41.152084,26.357224,121.56415600000001,13.567975,16.167873,10.787135000000001,27.536516,5.2144675000000005
143,3243.0,0.0,4287.0,143.0,38.0,4287.0,0.678844000000129,38.0,38.0,1.0,,,,4.88812319855941,3.936556211465818,19.845428466796875,1.7797081470489502,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,41.65902,15.354492,81.41373,15.068869,24.802529999999997,12.762717,33.465946,-18.59571
144,3337.0,0.0,4381.0,144.0,94.0,4381.0,0.6695380000001327,94.0,94.0,0.0,,,,4.8581655253755285,4.1838903377798635,23.82079124450684,1.0240600109100342,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,44.410973,25.878157,179.56432,10.484219,24.999311,10.392632,38.742985,-6.9662237000000005
145,3378.0,0.0,4422.0,145.0,41.0,4422.0,0.6654790000001344,41.0,41.0,0.0,,,,4.512552735282154,3.4329763999730645,17.179189682006836,1.3912019729614258,0.00025,0.0,0.00025,0.00025,43.674609999999994,19.04908,92.78364599999999,12.814853,19.813408,13.108178,33.71092,-5.04767
146,3480.0,0.0,4524.0,146.0,102.0,4524.0,0.6553810000001384,102.0,102.0,1.0,,,,5.075532019138336,3.9992640350819695,24.276206970214844,1.182382106781006,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,48.530879999999996,26.919134000000003,175.41063,11.776481,25.89412,13.082341,37.61614,-30.828802000000003
147,3528.0,0.0,4572.0,147.0,48.0,4572.0,0.6506290000001403,48.0,48.0,0.0,,,,5.417824837068716,4.338890616361072,22.22776985168457,1.6079349517822266,0.00025,0.0,0.00025,0.00025,47.883976000000004,23.482982999999997,121.32961,17.508276000000002,22.679317,14.14732,34.713566,-27.004946
148,3556.0,0.0,4600.0,148.0,28.0,4600.0,0.6478570000001415,28.0,28.0,0.0,,,,5.823224527495247,4.370397168738828,22.02778625488281,1.3914499282836914,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,47.063347,19.003926999999997,92.17919,14.216714000000001,23.355951,17.184664,34.068915999999994,-27.959165999999996
149,3579.0,0.0,4623.0,149.0,23.0,4623.0,0.6455800000001424,23.0,23.0,1.0,,,,5.159319027610447,3.338785248507578,14.135871887207033,1.036113977432251,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,45.395016,23.431755,93.943794,12.583508,21.845125,15.476035000000001,35.4495,-14.047944000000001
150,3645.0,0.0,4689.0,150.0,66.0,4689.0,0.639046000000145,66.0,66.0,0.0,,,,5.432402869065601,4.947099957490017,29.712825775146484,1.154696702957153,0.00025,0.0,0.00025,0.00025,47.468086,24.446410999999998,142.58518999999998,14.225698999999999,28.831870000000002,7.577458,36.160076000000004,2.232915
151,3662.0,0.0,4706.0,151.0,17.0,4706.0,0.6373630000001457,17.0,17.0,0.0,,,,6.4462509435765885,5.6045076330475165,24.012073516845703,2.50232481956482,0.00025,0.0,0.00025,0.00025,59.142272999999996,33.378014,148.20526,15.482982000000002,21.698122,15.972999,34.52159,-11.455985
152,3688.0,0.0,4732.0,152.0,26.0,4732.0,0.6347890000001467,26.0,26.0,1.0,,,,6.131729955856618,5.126225873512532,20.735004425048828,1.6882967948913574,0.00025,0.0,0.00025,0.00025,55.34856800000001,25.688179,114.08658999999999,17.743856,19.745014,18.77724,34.53116,-22.26841
153,3712.0,0.0,4756.0,153.0,24.0,4756.0,0.6324130000001477,24.0,24.0,1.0,,,,5.0679267297188435,4.416269074880863,20.011348724365234,1.168716311454773,0.00025,0.0,0.00025,0.00025,45.10539,21.457975,88.84833,16.425262,21.423000000000002,14.873996,33.786324,-12.849206
154,3806.0,0.0,4850.0,154.0,94.0,4850.0,0.6231070000001514,94.0,94.0,0.0,,,,5.313368624829232,5.417770534616952,32.038585662841804,1.3047195672988892,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,48.24845,24.235125,176.92023999999998,17.688057,27.290029999999998,12.590959,46.892604999999996,-6.9492307
155,3845.0,0.0,4889.0,155.0,39.0,4889.0,0.619246000000153,39.0,39.0,0.0,,,,10.287516422760794,13.39723077679116,62.612342834472656,1.534700870513916,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,58.090095999999996,36.977146000000005,205.15926000000002,20.328115,17.440279,17.56972,32.355717,-23.338001000000002
156,3900.0,0.0,4944.0,156.0,55.0,4944.0,0.6138010000001551,55.0,55.0,1.0,,,,4.50686286796223,3.2247097743383617,18.78219413757324,1.3045241832733154,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,46.14975,22.961641,105.95387,17.118883,31.467754,10.4534855,37.59228,-34.302009999999996
157,3993.0,0.0,5037.0,157.0,93.0,5037.0,0.6045940000001588,93.0,93.0,1.0,,,,5.807031381514765,7.338063480603617,63.04755020141602,1.2959983348846436,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,47.912804,28.194316999999998,227.37259,14.1342535,22.288298,14.852864000000002,35.449042999999996,-24.949935999999997
158,4155.0,0.0,5199.0,158.0,162.0,5199.0,0.5885560000001653,162.0,162.0,1.0,,,,5.736622831703705,5.240539602144664,29.59925651550293,1.0189881324768066,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,48.458706,25.184174,145.76402,10.712123,27.108620000000002,13.299279,44.607197,-17.15393
159,4271.0,0.0,5315.0,159.0,116.0,5315.0,0.5770720000001699,116.0,116.0,1.0,,,,6.312986795244546,7.847596206089237,55.6131477355957,1.372026443481445,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,50.800034000000004,29.894163,182.13162,12.08657,21.068376999999998,11.820516,35.61249,-9.466982000000002
160,4377.0,0.0,5421.0,160.0,106.0,5421.0,0.5665780000001741,106.0,106.0,0.0,,,,6.1095205534179255,5.024471881269325,32.549354553222656,1.3318781852722168,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,53.071262,28.821274,199.3206,16.965511,17.264570000000003,12.527586999999999,34.81892,-12.962474
161,4420.0,0.0,5464.0,161.0,43.0,5464.0,0.5623210000001758,43.0,43.0,1.0,,,,5.359736592270608,6.192223585944067,43.86792755126953,2.2771124839782715,0.00025,0.0,0.00025,0.00025,48.344387,29.993925,205.65941999999998,16.284006,26.747818,15.208215,38.459167,-25.684292000000003
162,4542.0,0.0,5586.0,162.0,122.0,5586.0,0.5502430000001807,122.0,122.0,0.0,,,,6.854214831453855,8.156306640648149,55.24534225463867,1.6107089519500732,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,53.767952,28.602787,200.86713,14.088965,29.074083,11.898060000000001,41.789770000000004,-13.124775
163,4573.0,0.0,5617.0,163.0,31.0,5617.0,0.5471740000001819,31.0,31.0,1.0,,,,7.623743218760335,8.695903479561553,50.79024124145508,2.5099163055419917,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,65.00468000000001,33.07816,194.3593,23.027271,15.786408999999999,19.222301,39.076138,-27.962647999999998
164,4649.0,0.0,5693.0,164.0,76.0,5693.0,0.5396500000001849,76.0,76.0,1.0,,,,6.205515009792228,7.114268023243268,61.16157913208008,1.076446771621704,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,54.710083,27.370690999999997,159.45789,10.053315,29.118893,11.284344,37.563606,-21.117298
165,4791.0,0.0,5835.0,165.0,142.0,5835.0,0.5255920000001906,142.0,142.0,0.0,,,,5.799272575848539,5.055666296525891,43.33723449707031,1.5024408102035522,0.00025,0.0,0.00025,0.00025,52.843284999999995,29.429794,188.78856000000002,16.328442000000003,28.209821999999996,12.258543,39.195724,-25.170185
