Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,L/Mean,L/Stdev,L/Max,L/Min,Advantage/Mean,Advantage/Stdev,Advantage/Max,Advantage/Min,Action/Mean,Action/Stdev,Action/Max,Action/Min,V/Mean,V/Stdev,V/Max,V/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min
849,8605.0,0.0,2747.0,849.0,2.0,2747.0,-0.039847582602734105,2.0,2.0,1.0,,,,0.06590913273394107,0.032742973809869895,0.10550198517739773,0.014002738520503044,0.001,0.0,0.001,0.001,1.2488487,0.7860824000000001,2.7080037999999997,0.47567183,1.495,0.495,1.99,1.0,1.5848536,0.43433142,2.019185,1.1505222,0.027636074,0.0142297,0.041865772999999995,0.013406373999999999,0.0,0.0,-0.0,-0.0,2.9115558,0.06717944,2.9787352000000005,2.8443763,1.5848536,0.43433142,2.019185,1.1505222,1.7533834455609325,0.5006180350793118,2.8804046976566315,1.0
850,8620.0,0.0,2750.0,850.0,3.0,2750.0,-0.028808227936541773,3.0,3.0,0.0,,,,0.09062574543058873,0.045935439260797566,0.17240529507398605,0.02911849319934845,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.5775082,1.8590271,7.153462400000001,1.0721566999999999,1.9867,0.8042933420089962,2.9701,1.0,1.7157759999999997,0.49019426,2.1161356,1.0254741,0.025317507000000003,0.019943096,0.048762247,1.7630286e-05,0.0,0.0,-0.0,-0.0,2.9319313,0.039236112999999996,2.9793717999999996,2.883286,1.7157759999999997,0.49019426,2.1161356,1.0254741,1.7620890788547698,0.4782680998134789,2.6439070868492127,1.0
851,8635.0,0.0,2753.0,851.0,3.0,2753.0,0.04330812303563601,3.0,3.0,1.0,,,,0.08387469556182622,0.05447696422468759,0.20354461297392845,0.014246640726923944,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.6509337,3.1430852000000002,11.540724,0.9813126,1.9867,0.8042933420089962,2.9701,1.0,1.5491667,0.41038448,2.0255436999999996,1.0238861,0.021356741000000002,0.01817411,0.044425234,7.666304e-06,0.0,0.0,-0.0,-0.0,2.9264240000000004,0.05217393,2.979421,2.8554657000000003,1.5491667,0.41038448,2.0255436999999996,1.0238861,1.7055366630908102,0.4959399038502128,2.5814902698993683,1.0
852,8650.0,0.0,2756.0,852.0,3.0,2756.0,0.004873136874572946,3.0,3.0,1.0,,,,0.1342597659677267,0.0862739606889529,0.27961345575749874,0.016202930361032486,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,6.47354,4.7792816,16.033997,0.8332388000000001,1.9867,0.8042933420089962,2.9701,1.0,1.5065961,0.44793138,2.0793765,0.9858860999999999,0.018359805,0.016059874,0.039129436000000004,1.5965381e-05,0.0,0.0,-0.0,-0.0,2.9249537,0.047538715999999995,2.9807384,2.864566,1.5065961,0.44793138,2.0793765,0.9858860999999999,1.6573964948486537,0.5226674085011427,2.5813119459152216,1.0
853,8665.0,0.0,2759.0,853.0,3.0,2759.0,-0.03892230704527312,3.0,3.0,1.0,,,,0.12268281783908605,0.06359800679480361,0.22460974752902985,0.03304493799805641,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.4179125,2.642889,11.359306,1.931201,1.9867,0.8042933420089962,2.9701,1.0,1.604015,0.46927485,2.0276282,0.9497806999999999,0.022282523999999998,0.018265806000000002,0.044751756,1.1165526999999999e-05,0.0,0.0,-0.0,-0.0,2.932771,0.037821412,2.9795097999999998,2.8868783,1.604015,0.46927485,2.0276282,0.9497806999999999,1.7178420327603816,0.5050240437135207,2.5834147763252258,1.0
854,8680.0,0.0,2762.0,854.0,3.0,2762.0,-0.0038917131398554373,3.0,3.0,1.0,,,,0.07336785718798637,0.03872298975104941,0.14942323043942451,0.01611167192459106,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.4631333,1.8411548,5.9116735,0.70813954,1.9867,0.8042933420089962,2.9701,1.0,1.6118178,0.48747593,2.0496906999999998,0.93174183,0.021358175,0.017552616,0.043005567,1.3818626e-05,0.0,0.0,-0.0,-0.0,2.9263637000000005,0.041814726,2.9796243,2.8774805,1.6118178,0.48747593,2.0496906999999998,0.93174183,1.7450479639843108,0.4949306412163342,2.59846385717392,1.0
855,8695.0,0.0,2765.0,855.0,3.0,2765.0,0.05584324202122248,3.0,3.0,0.0,,,,0.08645400833338499,0.04269693914916591,0.155803008005023,0.02704908326268196,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.9525062999999996,3.0152566000000003,11.599618,0.93361455,1.9867,0.8042933420089962,2.9701,1.0,1.5759706,0.46595144,2.0479295,0.941736,0.02074884,0.017178243,0.042072992999999996,7.1609456e-06,0.0,0.0,-0.0,-0.0,2.9248807,0.04706258,2.9793515,2.8645240000000003,1.5759706,0.46595144,2.0479295,0.941736,1.7285747788436712,0.5107043754271516,2.8919911539554595,1.0
856,8710.0,0.0,2768.0,856.0,3.0,2768.0,0.015070309816518202,3.0,3.0,1.0,,,,0.1095720710232854,0.06205653907527644,0.19901819340884688,0.017440341413021088,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.573866,1.6233205,6.1447449999999995,0.78251994,1.9867,0.8042933420089962,2.9701,1.0,1.6776457999999999,0.4735055,2.1221611,1.021665,0.020659035,0.016425306,0.040201824,1.3562675e-05,0.0,0.0,-0.0,-0.0,2.931092,0.04239057,2.981366,2.8776736,1.6776457999999999,0.4735055,2.1221611,1.021665,1.736372023448348,0.4785387396967809,2.5669034624099734,1.0
857,8725.0,0.0,2771.0,857.0,3.0,2771.0,0.026558017092386508,3.0,3.0,1.0,,,,0.10750698037445544,0.05291777976799783,0.1877598762512207,0.02173428237438202,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.9242095999999997,2.4285707000000003,8.553832,0.63842016,1.9867,0.8042933420089962,2.9701,1.0,1.6943380000000001,0.48277634,2.1312518,1.0215253,0.021019237000000003,0.01616297,0.039337955,2.0081683e-05,0.0,0.0,-0.0,-0.0,2.924778,0.04703843,2.9814167,2.8662433999999997,1.6943380000000001,0.48277634,2.1312518,1.0215253,1.6919792167115957,0.5097364089848724,2.5924069786071784,1.0
858,8735.0,0.0,2773.0,858.0,2.0,2773.0,0.038877871843394134,2.0,2.0,1.0,,,,0.11695364713668825,0.055963100736618906,0.20779607817530632,0.04798801243305206,0.001,0.0,0.001,0.001,5.429166,2.4543188,9.666657,2.7334162999999996,1.495,0.495,1.99,1.0,1.6425967000000001,0.42198747,2.0645843,1.2206093,0.025824647000000003,0.014795998999999999,0.040620647,0.011028649,0.0,0.0,-0.0,-0.0,2.9145377,0.063893795,2.9784314999999997,2.8506438999999997,1.6425967000000001,0.42198747,2.0645843,1.2206093,1.7438271520584818,0.5094965442186108,2.618541414737701,1.0
859,8750.0,0.0,2776.0,859.0,3.0,2776.0,0.039155589331594035,3.0,3.0,1.0,,,,0.12459516394883395,0.05745923713231923,0.2284757383167744,0.04521943628787994,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.316161,1.858611,6.1573663,0.6582087,1.9867,0.8042933420089962,2.9701,1.0,1.6842028000000002,0.49253222,2.0629299999999997,0.98857224,0.019904174,0.016081118999999998,0.039393716,9.432682e-06,0.0,0.0,-0.0,-0.0,2.9335072,0.03588224,2.9786441000000003,2.8908565,1.6842028000000002,0.49253222,2.0629299999999997,0.98857224,1.712534013137221,0.5243402487033436,2.7673916661739346,1.0
860,8765.0,0.0,2779.0,860.0,3.0,2779.0,0.03905904099031312,3.0,3.0,0.0,,,,0.1415019230917096,0.06761210044931014,0.2434294354170561,0.01712985336780548,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.6978607000000006,2.703068,9.579063,1.2629198999999998,1.9867,0.8042933420089962,2.9701,1.0,1.510264,0.47181708,2.145988,1.0168791,0.014741217,0.013714209,0.03303158,8.882125e-06,0.0,0.0,-0.0,-0.0,2.9283254000000003,0.044410933,2.9807546,2.8721628,1.510264,0.47181708,2.145988,1.0168791,1.7446443407461047,0.5009957725501772,2.598431284427643,1.0
861,8780.0,0.0,2782.0,861.0,3.0,2782.0,-0.039214921431558886,3.0,3.0,1.0,,,,0.10504536367952824,0.058949090848829176,0.20757891610264775,0.033337607979774475,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,5.146678,3.0520935000000002,10.638762,1.0572958000000001,1.9867,0.8042933420089962,2.9701,1.0,1.5603312,0.42213409999999996,2.0636634999999997,1.0306574,0.019391993,0.015656293999999998,0.038361132,1.7624958e-05,0.0,0.0,-0.0,-0.0,2.9097092,0.058529753,2.9778402,2.8349347000000003,1.5603312,0.42213409999999996,2.0636634999999997,1.0306574,1.7617593415733428,0.501077461505277,2.7359968495368956,1.0
862,8795.0,0.0,2785.0,862.0,3.0,2785.0,0.018919452894004846,3.0,3.0,1.0,,,,0.0787820284254849,0.02972088896603612,0.12477161828428507,0.024336811155080795,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.8061936000000003,1.6697905,6.680625999999999,0.9059017,1.9867,0.8042933420089962,2.9701,1.0,1.7091697,0.51444095,2.0784974,0.9816688,0.025852812000000003,0.01913857,0.045761585,1.8944755999999998e-05,0.0,0.0,-0.0,-0.0,2.912163,0.050346076,2.976295,2.8533125,1.7091697,0.51444095,2.0784974,0.9816688,1.7356360361240804,0.5120524881559831,2.599609922170639,1.0
863,8810.0,0.0,2788.0,863.0,3.0,2788.0,-0.00792620053815413,3.0,3.0,1.0,,,,0.10041485130786897,0.04532979000542541,0.1719102058559656,0.02823650650680065,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,5.0149393,3.5051474999999996,13.209273999999999,0.7595498,1.9867,0.8042933420089962,2.9701,1.0,1.611405,0.48077416,2.1084125,0.9610886999999999,0.020227117,0.01608677,0.039381187000000005,1.9114621e-05,0.0,0.0,-0.0,-0.0,2.9079392000000004,0.0554303,2.9772682,2.8415904,1.611405,0.48077416,2.1084125,0.9610886999999999,1.7492711169812831,0.4908187645302522,2.6025878500938413,1.0
864,8820.0,0.0,2790.0,864.0,2.0,2790.0,-0.06156814861922516,2.0,2.0,1.0,,,,0.14065070636570454,0.06454071972196393,0.2340563926845789,0.06547972559928894,0.001,0.0,0.001,0.001,6.3521457,3.335723,10.618102,0.8131090999999999,1.495,0.495,1.99,1.0,1.9050266,0.12466514,2.0296917000000003,1.7803613999999999,0.022347039,0.009003160500000001,0.0313502,0.013343878,0.0,0.0,-0.0,-0.0,2.9311156000000005,0.046270013,2.9773855,2.8848455000000004,1.9050266,0.12466514,2.0296917000000003,1.7803613999999999,1.8191908796057104,0.4923563097827359,2.9052385842800135,1.0
865,8835.0,0.0,2793.0,865.0,3.0,2793.0,0.02808111869693608,3.0,3.0,0.0,,,,0.13441458940505982,0.06686902703647088,0.2318759597837925,0.0355709120631218,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,6.0167227,2.5691006,10.425261500000001,3.0119069,1.9867,0.8042933420089962,2.9701,1.0,1.6417264,0.43481585,2.0449479,1.0380503,0.020038616000000002,0.016066799,0.039354805,1.8250417e-05,0.0,0.0,-0.0,-0.0,2.9169276,0.046814787999999996,2.976354,2.8619394000000002,1.6417264,0.43481585,2.0449479,1.0380503,1.7636950992792844,0.4872114290361847,2.612556290626526,1.0
866,8850.0,0.0,2796.0,866.0,3.0,2796.0,0.006622189561383971,3.0,3.0,1.0,,,,0.09080696646124124,0.05879783106909155,0.2008964642882347,0.01157399080693722,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.8404946,1.7736925,5.5183325,0.465609,1.9867,0.8042933420089962,2.9701,1.0,1.6477776000000002,0.43531546,2.052356,1.0436345,0.021324232000000002,0.016487582,0.040172767000000005,1.2571603e-05,0.0,0.0,-0.0,-0.0,2.9102185,0.05497575,2.9756382,2.841126,1.6477776000000002,0.43531546,2.052356,1.0436345,1.721532826410607,0.50532098536228,2.7442781162261958,1.0
867,8860.0,0.0,2798.0,867.0,2.0,2798.0,0.006510248072716114,2.0,2.0,1.0,,,,0.0893473282456398,0.03515298315112088,0.1378343217074871,0.04047315195202828,0.001,0.0,0.001,0.001,3.7752852,2.0808537,7.236833,1.0103744000000001,1.495,0.495,1.99,1.0,1.5601285,0.5363198,2.0964482,1.0238086,0.021989767,0.011957515,0.03394728,0.010032252,0.0,0.0,-0.0,-0.0,2.887322,0.08975446,2.9770763,2.7975673999999997,1.5601285,0.5363198,2.0964482,1.0238086,1.7321133824959396,0.5165916473797268,2.6814577984809875,1.0
868,8875.0,0.0,2801.0,868.0,3.0,2801.0,0.00011465017709531843,3.0,3.0,1.0,,,,0.09182687569409607,0.04862853143839894,0.16909931227564812,0.02455638349056244,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.3364978,1.5143966999999998,5.073364700000001,0.77835935,1.9867,0.8042933420089962,2.9701,1.0,1.5801177,0.45340028,2.0646831999999997,0.9741663,0.018621707,0.015049901000000001,0.036869094,9.921378499999999e-06,0.0,0.0,-0.0,-0.0,2.9034777000000003,0.059061355999999995,2.9752889,2.8306298,1.5801177,0.45340028,2.0646831999999997,0.9741663,1.7188029239811002,0.5076536157195469,2.6929556238651275,1.0
869,8890.0,0.0,2804.0,869.0,3.0,2804.0,-0.022014098187680183,3.0,3.0,1.0,,,,0.10694262776523827,0.04188894351776888,0.17338079772889614,0.042056024074554436,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.005655,2.2250919999999996,8.502366,1.1332333,1.9867,0.8042933420089962,2.9701,1.0,1.7187618000000002,0.49987823,2.1263504,1.0147464,0.022435023999999998,0.017430862,0.042518087,1.3855839e-05,0.0,0.0,-0.0,-0.0,2.9133656,0.047246255,2.9762065,2.8622834999999998,1.7187618000000002,0.49987823,2.1263504,1.0147464,1.7187001734152436,0.5154308268293658,2.6417209362983702,1.0
870,8900.0,0.0,2806.0,870.0,2.0,2806.0,-0.03531942152433668,2.0,2.0,0.0,,,,0.08877428881824016,0.039400789257248006,0.14778130687773228,0.03703804686665535,0.001,0.0,0.001,0.001,4.039132,2.7058272,7.9671516,0.88497406,1.495,0.495,1.99,1.0,1.5469899999999999,0.53183496,2.078825,1.0151550999999999,0.01976802,0.010906086,0.030674107000000003,0.008861934,0.0,0.0,-0.0,-0.0,2.8873546,0.088911295,2.976266,2.7984432999999997,1.5469899999999999,0.53183496,2.078825,1.0151550999999999,1.8087663973905144,0.4851862545198085,2.75003924369812,1.0
871,8915.0,0.0,2809.0,871.0,3.0,2809.0,0.02687540080619991,3.0,3.0,1.0,,,,0.09107779897749424,0.044766907649521404,0.1657390259206295,0.02506713755428791,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.9096812999999995,1.48268,6.2075677,0.79579276,1.9867,0.8042933420089962,2.9701,1.0,1.5242795,0.44624618,2.0511348000000003,0.95998466,0.014543313,0.012674707,0.030894837999999997,8.066454e-06,0.0,0.0,-0.0,-0.0,2.9074974,0.052638117000000005,2.9757514,2.8476372000000003,1.5242795,0.44624618,2.0511348000000003,0.95998466,1.747306458154693,0.5226481200203514,2.6451148748397832,1.0
872,8930.0,0.0,2812.0,872.0,3.0,2812.0,0.0014173590617109402,3.0,3.0,1.0,,,,0.11383124254643914,0.07419474320913744,0.2522081099450588,0.0175582617521286,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.286561,3.5749533,11.637781,1.0682828000000002,1.9867,0.8042933420089962,2.9701,1.0,1.6421689999999998,0.41099259999999993,2.069766,1.0874263000000002,0.016065568,0.013606446000000001,0.033276495,7.5178873e-06,0.0,0.0,-0.0,-0.0,2.9171650000000002,0.049168345,2.9756292999999996,2.8553333,1.6421689999999998,0.41099259999999993,2.069766,1.0874263000000002,1.8040543231200423,0.4728892915812731,2.515223968029022,1.0
873,8945.0,0.0,2815.0,873.0,3.0,2815.0,-0.014511232942448632,3.0,3.0,1.0,,,,0.10157796926796436,0.056213592186721166,0.2148676849901676,0.01566918008029461,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.895696,3.120359,12.039705,1.4486018,1.9867,0.8042933420089962,2.9701,1.0,1.6618332999999998,0.43330702,2.0788014,1.064459,0.01757776,0.014935601000000001,0.036519546,1.2746386e-05,0.0,0.0,-0.0,-0.0,2.91531,0.047428335999999995,2.9757252,2.85987,1.6618332999999998,0.43330702,2.0788014,1.064459,1.7251985268387942,0.5033872336564151,2.632643525600433,1.0
874,8960.0,0.0,2818.0,874.0,3.0,2818.0,-0.036765552142614025,3.0,3.0,1.0,,,,0.2212855638936162,0.09660932183175047,0.34861462377011776,0.05573704093694687,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,8.163083,4.975327500000001,16.214167,1.1221659,1.9867,0.8042933420089962,2.9701,1.0,1.7050112000000002,0.51946384,2.0767918,0.9703966,0.022137808,0.015983156999999998,0.037206255,1.2545805e-05,0.0,0.0,-0.0,-0.0,2.896199,0.06049094,2.9749525,2.8278887000000004,1.7050112000000002,0.51946384,2.0767918,0.9703966,1.7194634688124062,0.5211817781661505,2.6179253649711614,1.0
875,8970.0,0.0,2820.0,875.0,2.0,2820.0,-0.031888153682330674,2.0,2.0,0.0,,,,0.1345696344971657,0.0862852172415893,0.27814024314284325,0.035690978169441216,0.001,0.0,0.001,0.001,5.4714956,3.5512784,10.339483999999999,1.083883,1.495,0.495,1.99,1.0,1.7382307000000001,0.39373398,2.1319647,1.3444966999999999,0.023219049,0.006805643399999999,0.030024692000000002,0.016413406000000002,0.0,0.0,-0.0,-0.0,2.8860392999999998,0.08997524,2.9760144,2.796064,1.7382307000000001,0.39373398,2.1319647,1.3444966999999999,1.7722369099520148,0.504527009992359,2.698876428604126,1.0
876,8985.0,0.0,2823.0,876.0,3.0,2823.0,-0.005882563557357314,3.0,3.0,1.0,,,,0.13478353321552278,0.09046754761104477,0.27320927008986473,0.022295553237199783,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,6.623439,3.8559577000000003,12.314064,0.7577893,1.9867,0.8042933420089962,2.9701,1.0,1.5804396,0.37809274,2.0059495,1.0872614,0.017622303,0.014870923000000001,0.036381602,9.606119999999999e-06,0.0,0.0,-0.0,-0.0,2.9078214,0.052875485,2.973175,2.843674,1.5804396,0.37809274,2.0059495,1.0872614,1.697503713618964,0.5045523892980543,2.4524368131160736,1.0
877,9000.0,0.0,2826.0,877.0,3.0,2826.0,0.028034938757316274,3.0,3.0,1.0,,,,0.12441720347851515,0.06394673417606317,0.21366536431014535,0.015014125034213066,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.423532,4.090306299999999,15.16794,0.84536093,1.9867,0.8042933420089962,2.9701,1.0,1.6872936,0.51023334,2.0560188000000004,0.9657734,0.019247731,0.01555658,0.03810956,9.452142e-06,0.0,0.0,-0.0,-0.0,2.905955,0.047809172000000004,2.9729582999999997,2.8646119999999997,1.6872936,0.51023334,2.0560188000000004,0.9657734,1.7769589611012484,0.5094305092241506,2.6543000352382657,1.0
878,9015.0,0.0,2829.0,878.0,3.0,2829.0,0.020745753724743046,3.0,3.0,1.0,,,,0.10481268167495728,0.051966877798075815,0.1734077949076891,0.014957085251808168,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.4503593,2.4239683,8.432468,0.49951088,1.9867,0.8042933420089962,2.9701,1.0,1.4233971,0.43217972,2.0176887999999997,1.0026306999999999,0.015015964,0.012892718999999999,0.031490758,1.3274271000000002e-05,0.0,0.0,-0.0,-0.0,2.8778641,0.07433660000000002,2.9727485000000002,2.7912223,1.4233971,0.43217972,2.0176887999999997,1.0026306999999999,1.7551846653223038,0.5064165112417013,2.6400377750396733,1.0
879,9030.0,0.0,2832.0,879.0,3.0,2832.0,0.040428809574832185,3.0,3.0,1.0,,,,0.10638481071218847,0.06454216023690493,0.21066261921077967,0.015297939069569113,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.9039395,2.5780939999999997,10.357147,0.9513246999999999,1.9867,0.8042933420089962,2.9701,1.0,1.4538393,0.42899406,2.0487634999999997,1.0534073,0.015572305,0.01309831,0.03205775,1.3767666999999998e-05,0.0,0.0,-0.0,-0.0,2.8813752999999998,0.07638062,2.973566,2.7865290000000003,1.4538393,0.42899406,2.0487634999999997,1.0534073,1.7757811734508724,0.5026668020320002,2.5745790648460387,1.0
880,9045.0,0.0,2835.0,880.0,3.0,2835.0,0.015121089585620369,3.0,3.0,0.0,,,,0.0925886713899672,0.04981697382563475,0.1648958884179592,0.018435563892126083,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.8048527,2.5492086,7.4809966,0.5513505,1.9867,0.8042933420089962,2.9701,1.0,1.4572383,0.43399197,2.068779,1.1063343,0.014320171999999999,0.013151648,0.031764857,1.1147439999999999e-05,0.0,0.0,-0.0,-0.0,2.8838654,0.074010156,2.9730573,2.7918367,1.4572383,0.43399197,2.068779,1.1063343,1.7346841639988124,0.5165721398633593,2.6203843712806703,1.0
881,9060.0,0.0,2838.0,881.0,3.0,2838.0,-0.022360459968595658,3.0,3.0,1.0,,,,0.11853721961379053,0.06882261158360163,0.24133983068168166,0.018459660932421684,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.0079536000000004,2.1360247,7.532942299999999,0.5677683000000001,1.9867,0.8042933420089962,2.9701,1.0,1.662727,0.4551536,2.0742051999999997,1.0283138,0.019200243,0.014418758,0.03477881,1.657002e-05,0.0,0.0,-0.0,-0.0,2.8825867,0.06649071,2.9711187000000003,2.8108779999999998,1.662727,0.4551536,2.0742051999999997,1.0283138,1.75090189095959,0.5015927725542051,2.4855180954933167,1.0
882,9075.0,0.0,2841.0,882.0,3.0,2841.0,-0.06252298130251703,3.0,3.0,1.0,,,,0.1175528733059764,0.0564826284407933,0.204346613958478,0.023284083232283592,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.7326598,3.016722,10.988265,0.9200086,1.9867,0.8042933420089962,2.9701,1.0,1.6787553,0.50130135,2.0718572,0.97126615,0.019599851,0.015430878,0.037729528,1.5787778e-05,0.0,0.0,-0.0,-0.0,2.8878596,0.059359137,2.9713712,2.8387115,1.6787553,0.50130135,2.0718572,0.97126615,1.7863350436352197,0.5003609692132452,2.66409805893898,1.0
883,9090.0,0.0,2844.0,883.0,3.0,2844.0,0.044742448651804434,3.0,3.0,1.0,,,,0.12650868259370324,0.06302200719869168,0.22423228435218331,0.036987248808145516,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.670229,3.4658093,10.702613000000001,0.8857415999999999,1.9867,0.8042933420089962,2.9701,1.0,1.6627539,0.49148379999999997,2.0479288,0.9691028,0.020433493,0.016333262,0.039994302999999995,1.3812301e-05,0.0,0.0,-0.0,-0.0,2.88326,0.06129576,2.9680865,2.8253837,1.6627539,0.49148379999999997,2.0479288,0.9691028,1.7374134577177465,0.506006035567562,2.615085635185242,1.0
884,9100.0,0.0,2846.0,884.0,2.0,2846.0,0.024747780477190017,2.0,2.0,1.0,,,,0.14431127086281775,0.06887833288203972,0.2357086762785912,0.032473936676979065,0.001,0.0,0.001,0.001,2.954631,1.457751,5.6697598,1.4837195,1.495,0.495,1.99,1.0,1.5707878999999998,0.5488635000000001,2.1196512999999997,1.0219244,0.017649911,0.009109063,0.026758973999999998,0.008540846999999999,0.0,0.0,-0.0,-0.0,2.8627700000000003,0.111649156,2.9744189999999997,2.7511208,1.5707878999999998,0.5488635000000001,2.1196512999999997,1.0219244,1.7127468195334083,0.5182111601909565,2.7734216368198394,1.0
885,9115.0,0.0,2849.0,885.0,3.0,2849.0,-0.039733393286912944,3.0,3.0,0.0,,,,0.09214300699532033,0.05669033034977669,0.20215051621198651,0.021312236785888672,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.376608,3.7299660000000006,12.092248,0.9540187,1.9867,0.8042933420089962,2.9701,1.0,1.6576681,0.49496769999999995,2.040258,0.95872337,0.01637423,0.013085906000000001,0.032038406,7.702168e-06,0.0,0.0,-0.0,-0.0,2.898132,0.05362747,2.9721932,2.8469572,1.6576681,0.49496769999999995,2.040258,0.95872337,1.7463982542362064,0.5138988779303146,2.6461046850681305,1.0
